=== Mesh Information ===
Number of tetrahedra: 148000
Number of vertices: 29322
Number of boundary elements: 32146
m1 = -4, m2 = -2, m3 = 4, d = 2.16
# a = 25 um
# sigma0 = 2.25873
# n = 5e+11 1/cm^2, mu = 7.47912 m^2/Vs
# epsilon = (1,0), kcr1 = -0.0311846 1/T
# d = 2.16, kcr = -0, k = 0.001
Time_from_Epoch = 1769740224
time_(s)	Frequency_(GHz)	k	|t_xx|^2	arg(t_xx)	|r_xx|^2	arg(r_xx)	|t_xy|^2	arg(t_xy)	|r_xy|^2	arg(r_xy)	|t_yy|^2	arg(t_yy)	|r_yy|^2	arg(r_yy)	|t_yx|^2	arg(t_yx)	|r_yx|^2	arg(r_yx)	
7694.66	331.131	0.1735	0.996731	-0.0105551	0.000135123	-1.66631	1.28929e-09	-1.64813	1.28623e-09	-1.63169	0.998381	-0.0115641	0.000134417	-1.64592	1.29112e-09	-1.61069	1.29085e-09	-1.63188
7717.07	332.086	0.174	0.996768	-0.0104133	0.000131871	-1.66546	1.27504e-09	-1.64539	1.27202e-09	-1.6289	0.998419	-0.0114242	0.000131176	-1.64505	1.277e-09	-1.60789	1.27659e-09	-1.62909
7739.52	333.04	0.1745	0.996804	-0.0102749	0.000128737	-1.66462	1.26231e-09	-1.64252	1.25934e-09	-1.626	0.998455	-0.0112878	0.000128054	-1.64421	1.2644e-09	-1.60499	1.26386e-09	-1.62619
7761.63	333.994	0.175	0.996838	-0.0101399	0.000125716	-1.6638	1.2511e-09	-1.6395	1.24817e-09	-1.62294	0.99849	-0.0111548	0.000125046	-1.64338	1.25334e-09	-1.60194	1.25265e-09	-1.62314
7783.82	334.948	0.1755	0.996871	-0.010008	0.000122802	-1.663	1.2414e-09	-1.63627	1.23851e-09	-1.61967	0.998523	-0.0110251	0.000122146	-1.64258	1.24381e-09	-1.5987	1.24296e-09	-1.61987
7806.03	335.903	0.176	0.996903	-0.00987923	0.000119991	-1.66222	1.23322e-09	-1.63274	1.23037e-09	-1.61612	0.998556	-0.0108984	0.000119349	-1.6418	1.23582e-09	-1.59518	1.23479e-09	-1.61633
7828.22	336.857	0.1765	0.996934	-0.00975338	0.000117276	-1.66145	1.22657e-09	-1.62884	1.22377e-09	-1.61219	0.998587	-0.0107747	0.00011665	-1.64104	1.22939e-09	-1.59128	1.22816e-09	-1.6124
7850.26	337.811	0.177	0.996964	-0.00963037	0.000114655	-1.6607	1.22144e-09	-1.62441	1.21868e-09	-1.60774	0.998617	-0.010654	0.000114044	-1.6403	1.22454e-09	-1.58688	1.22305e-09	-1.60795
7872.29	338.766	0.1775	0.996992	-0.0095101	0.000112121	-1.65996	1.21779e-09	-1.61926	1.21508e-09	-1.60257	0.998646	-0.010536	0.000111527	-1.63958	1.22121e-09	-1.58178	1.21944e-09	-1.60278
7894.37	339.72	0.178	0.997019	-0.00939246	0.000109672	-1.65925	1.21547e-09	-1.61313	1.21281e-09	-1.59643	0.998674	-0.0104207	0.000109095	-1.63888	1.2193e-09	-1.57571	1.21715e-09	-1.59664
7916.7	340.674	0.1785	0.997046	-0.00927739	0.000107304	-1.65856	1.2141e-09	-1.60564	1.21149e-09	-1.58893	0.998701	-0.0103081	0.000106744	-1.6382	1.21844e-09	-1.56829	1.21583e-09	-1.58914
7938.72	341.628	0.179	0.99707	-0.00916482	0.000105013	-1.6579	1.21283e-09	-1.59631	1.21029e-09	-1.57959	0.998727	-0.0101979	0.00010447	-1.63754	1.21783e-09	-1.55904	1.21462e-09	-1.57981
7960.69	342.583	0.1795	0.997094	-0.00905471	0.000102798	-1.65726	1.20992e-09	-1.58456	1.20747e-09	-1.56784	0.998752	-0.0100902	0.000102271	-1.6369	1.21576e-09	-1.54735	1.21177e-09	-1.56806
7982.69	343.537	0.18	0.997116	-0.00894709	0.000100657	-1.65667	1.20204e-09	-1.56993	1.1997e-09	-1.55323	0.998776	-0.00998484	0.000100144	-1.63628	1.20893e-09	-1.53274	1.20397e-09	-1.55345
8004.65	344.491	0.1805	0.997137	-0.00884208	9.85915e-05	-1.6561	1.18384e-09	-1.55275	1.18168e-09	-1.53607	0.998799	-0.00988185	9.80855e-05	-1.63568	1.19198e-09	-1.51547	1.18588e-09	-1.5363
8026.65	345.445	0.181	0.997157	-0.00873982	9.66018e-05	-1.65555	1.14942e-09	-1.53536	1.14755e-09	-1.51871	0.998821	-0.00978119	9.60946e-05	-1.63509	1.15881e-09	-1.49778	1.15162e-09	-1.51894
8048.66	346.4	0.1815	0.997177	-0.00864035	9.46863e-05	-1.65497	1.09817e-09	-1.52302	1.09674e-09	-1.50639	0.998843	-0.00968279	9.41681e-05	-1.6345	1.10849e-09	-1.48486	1.10062e-09	-1.50663
8070.77	347.354	0.182	0.997198	-0.00854337	9.28371e-05	-1.65433	1.04117e-09	-1.52143	1.0403e-09	-1.50474	0.998865	-0.00958648	9.23016e-05	-1.63391	1.05175e-09	-1.48242	1.04399e-09	-1.50499
8092.74	348.308	0.1825	0.997219	-0.00844835	9.10427e-05	-1.65361	9.9525e-10	-1.53097	9.94882e-10	-1.51406	0.998886	-0.00949208	9.04899e-05	-1.63331	1.00539e-09	-1.491	9.98421e-10	-1.51431
8114.87	349.262	0.183	0.997242	-0.00835485	8.92935e-05	-1.65282	9.68653e-10	-1.54601	9.68494e-10	-1.52877	0.998907	-0.00939945	8.87296e-05	-1.63272	9.77846e-10	-1.50522	9.71949e-10	-1.52902
8136.91	350.217	0.1835	0.997264	-0.00826259	8.75844e-05	-1.65201	9.58481e-10	-1.56074	9.58176e-10	-1.54317	0.998927	-0.00930854	8.70192e-05	-1.63214	9.66497e-10	-1.51939	9.61601e-10	-1.54343
8158.96	351.171	0.184	0.997286	-0.00817153	8.59143e-05	-1.6512	9.58297e-10	-1.57256	9.57636e-10	-1.55476	0.998946	-0.00921936	8.53574e-05	-1.63158	9.65159e-10	-1.53093	9.61064e-10	-1.55502
8181	352.125	0.1845	0.997307	-0.00808178	8.42848e-05	-1.65042	9.63194e-10	-1.58123	9.62136e-10	-1.56332	0.998965	-0.00913187	8.3743e-05	-1.63104	9.69077e-10	-1.53953	9.65583e-10	-1.56358
8203.09	353.08	0.185	0.997327	-0.00799346	8.26974e-05	-1.64966	9.7044e-10	-1.58733	9.69034e-10	-1.56939	0.998984	-0.00904604	8.21746e-05	-1.63051	9.75558e-10	-1.54568	9.72507e-10	-1.56965
8225.09	354.034	0.1855	0.997346	-0.00790665	8.11529e-05	-1.64894	9.7871e-10	-1.59152	9.77024e-10	-1.5736	0.999001	-0.00896185	8.06505e-05	-1.62999	9.83252e-10	-1.54998	9.80526e-10	-1.57386
8247.07	354.988	0.186	0.997364	-0.00782136	7.96507e-05	-1.64824	9.87411e-10	-1.59434	9.85509e-10	-1.57644	0.999018	-0.00887925	7.91691e-05	-1.62949	9.91528e-10	-1.55292	9.89041e-10	-1.5767
8269.06	355.942	0.1865	0.997381	-0.0077376	7.81898e-05	-1.64755	9.96308e-10	-1.59615	9.94239e-10	-1.57829	0.999035	-0.00879818	7.77288e-05	-1.629	1.00011e-09	-1.55486	9.97801e-10	-1.57855
8291.64	356.897	0.187	0.997398	-0.00765534	7.67689e-05	-1.64688	1.00534e-09	-1.59724	1.00314e-09	-1.57942	0.999051	-0.00871861	7.63281e-05	-1.62852	1.00891e-09	-1.55608	1.00673e-09	-1.57967
8313.63	357.851	0.1875	0.997414	-0.00757452	7.53865e-05	-1.64622	1.01451e-09	-1.59779	1.0122e-09	-1.58	0.999066	-0.00864049	7.49654e-05	-1.62805	1.01791e-09	-1.55675	1.01582e-09	-1.58026
8335.66	358.805	0.188	0.99743	-0.00749512	7.40412e-05	-1.64557	1.02387e-09	-1.59794	1.02148e-09	-1.58018	0.999082	-0.00856377	7.36392e-05	-1.6276	1.02715e-09	-1.55701	1.02513e-09	-1.58044
8357.68	359.759	0.1885	0.997445	-0.00741709	7.27315e-05	-1.64493	1.03348e-09	-1.59778	1.03101e-09	-1.58005	0.999096	-0.00848843	7.23483e-05	-1.62715	1.03667e-09	-1.55696	1.0347e-09	-1.58031
8379.76	360.714	0.189	0.997459	-0.00734039	7.14562e-05	-1.64429	1.04339e-09	-1.59738	1.04087e-09	-1.57969	0.999111	-0.00841441	7.10914e-05	-1.62671	1.04652e-09	-1.55666	1.04458e-09	-1.57994
8401.83	361.668	0.1895	0.997474	-0.00726498	7.02139e-05	-1.64365	1.05368e-09	-1.5968	1.0511e-09	-1.57913	0.999124	-0.00834167	6.98671e-05	-1.62628	1.05677e-09	-1.55617	1.05485e-09	-1.57938
8423.85	362.622	0.19	0.997488	-0.00719082	6.90034e-05	-1.64303	1.0644e-09	-1.59606	1.06176e-09	-1.57842	0.999138	-0.00827019	6.86742e-05	-1.62586	1.06746e-09	-1.55553	1.06555e-09	-1.57867
8445.89	363.577	0.1905	0.997501	-0.00711788	6.78235e-05	-1.6424	1.0756e-09	-1.59521	1.07292e-09	-1.57759	0.999151	-0.00819992	6.75117e-05	-1.62545	1.07865e-09	-1.55476	1.07674e-09	-1.57784
8468.3	364.531	0.191	0.997514	-0.00704611	6.66731e-05	-1.64178	1.08733e-09	-1.59425	1.08461e-09	-1.57665	0.999164	-0.00813083	6.63785e-05	-1.62505	1.09039e-09	-1.55389	1.08847e-09	-1.57691
8490.31	365.485	0.1915	0.997527	-0.00697548	6.55511e-05	-1.64116	1.09966e-09	-1.59321	1.09689e-09	-1.57563	0.999176	-0.00806289	6.52735e-05	-1.62466	1.10273e-09	-1.55293	1.10079e-09	-1.57589
8512.38	366.439	0.192	0.997539	-0.00690597	6.44566e-05	-1.64054	1.11262e-09	-1.5921	1.10981e-09	-1.57454	0.999188	-0.00799606	6.41957e-05	-1.62427	1.11571e-09	-1.5519	1.11376e-09	-1.57479
8534.46	367.394	0.1925	0.997551	-0.00683753	6.33886e-05	-1.63993	1.12627e-09	-1.59092	1.12342e-09	-1.57338	0.9992	-0.00793031	6.31442e-05	-1.6239	1.12938e-09	-1.5508	1.12741e-09	-1.57363
8556.75	368.348	0.193	0.997563	-0.00677014	6.2346e-05	-1.63932	1.14065e-09	-1.58968	1.13776e-09	-1.57216	0.999212	-0.00786561	6.2118e-05	-1.62353	1.1438e-09	-1.54964	1.1418e-09	-1.57241
8578.74	369.302	0.1935	0.997574	-0.00670377	6.13281e-05	-1.63871	1.15582e-09	-1.58839	1.15289e-09	-1.57089	0.999223	-0.00780194	6.11163e-05	-1.62317	1.15902e-09	-1.54843	1.15698e-09	-1.57114
8600.78	370.256	0.194	0.997585	-0.00663838	6.0334e-05	-1.6381	1.17183e-09	-1.58704	1.16886e-09	-1.56956	0.999234	-0.00773925	6.01382e-05	-1.62281	1.17508e-09	-1.54717	1.173e-09	-1.56981
8623.03	371.211	0.1945	0.997596	-0.00657396	5.93628e-05	-1.6375	1.18873e-09	-1.58565	1.18572e-09	-1.56819	0.999244	-0.00767754	5.9183e-05	-1.62247	1.19204e-09	-1.54586	1.18992e-09	-1.56844
8645.6	372.165	0.195	0.997607	-0.00651047	5.84138e-05	-1.63689	1.20659e-09	-1.58421	1.20354e-09	-1.56677	0.999255	-0.00761676	5.82498e-05	-1.62213	1.20995e-09	-1.5445	1.20779e-09	-1.56702
8667.87	373.119	0.1955	0.997617	-0.00644788	5.74862e-05	-1.63629	1.22546e-09	-1.58272	1.22236e-09	-1.56529	0.999265	-0.0075569	5.7338e-05	-1.6218	1.22889e-09	-1.54309	1.22668e-09	-1.56555
8690.07	374.073	0.196	0.997627	-0.00638617	5.65794e-05	-1.63569	1.2454e-09	-1.58118	1.24226e-09	-1.56377	0.999275	-0.00749792	5.64467e-05	-1.62147	1.24891e-09	-1.54164	1.24665e-09	-1.56402
8712.29	375.028	0.1965	0.997637	-0.00632532	5.56926e-05	-1.63508	1.2665e-09	-1.57959	1.26331e-09	-1.5622	0.999284	-0.00743981	5.55754e-05	-1.62116	1.2701e-09	-1.54013	1.26777e-09	-1.56245
8734.57	375.982	0.197	0.997646	-0.0062653	5.48251e-05	-1.63448	1.28882e-09	-1.57794	1.28559e-09	-1.56057	0.999293	-0.00738254	5.47233e-05	-1.62085	1.29252e-09	-1.53857	1.29012e-09	-1.56082
8756.78	376.936	0.1975	0.997655	-0.00620609	5.39763e-05	-1.63389	1.31246e-09	-1.57624	1.30918e-09	-1.55888	0.999302	-0.00732608	5.38898e-05	-1.62055	1.31626e-09	-1.53696	1.31378e-09	-1.55913
8779.07	377.891	0.198	0.997664	-0.00614767	5.31457e-05	-1.63329	1.3375e-09	-1.57447	1.33417e-09	-1.55713	0.999311	-0.00727041	5.30743e-05	-1.62025	1.34141e-09	-1.53528	1.33886e-09	-1.55738
8801.26	378.845	0.1985	0.997673	-0.00609	5.23325e-05	-1.63269	1.36404e-09	-1.57263	1.36067e-09	-1.55531	0.99932	-0.00721551	5.22762e-05	-1.61997	1.36809e-09	-1.53354	1.36544e-09	-1.55555
8823.74	379.799	0.199	0.997682	-0.00603308	5.15363e-05	-1.6321	1.39221e-09	-1.57071	1.38879e-09	-1.55341	0.999328	-0.00716136	5.1495e-05	-1.61969	1.3964e-09	-1.53172	1.39366e-09	-1.55365
8845.96	380.753	0.1995	0.99769	-0.00597687	5.07564e-05	-1.6315	1.42213e-09	-1.5687	1.41866e-09	-1.55142	0.999336	-0.00710794	5.073e-05	-1.61941	1.42647e-09	-1.52982	1.42362e-09	-1.55166
8868.33	381.708	0.2	0.997698	-0.00592137	4.99923e-05	-1.63091	1.45394e-09	-1.56659	1.45041e-09	-1.54933	0.999344	-0.00705521	4.99807e-05	-1.61915	1.45846e-09	-1.52783	1.45548e-09	-1.54957
8890.35	382.662	0.2005	0.997706	-0.00586653	4.92436e-05	-1.63032	1.4878e-09	-1.56438	1.48422e-09	-1.54713	0.999352	-0.00700317	4.92466e-05	-1.61889	1.49251e-09	-1.52573	1.4894e-09	-1.54737
8912.34	383.616	0.201	0.997714	-0.00581236	4.85097e-05	-1.62973	1.52389e-09	-1.56203	1.52026e-09	-1.54481	0.999359	-0.00695179	4.85273e-05	-1.61865	1.52882e-09	-1.52351	1.52556e-09	-1.54504
8934.56	384.57	0.2015	0.997722	-0.00575882	4.77901e-05	-1.62914	1.56242e-09	-1.55954	1.55873e-09	-1.54234	0.999367	-0.00690106	4.78221e-05	-1.61841	1.5676e-09	-1.52115	1.56416e-09	-1.54257
8956.63	385.525	0.202	0.997729	-0.0057059	4.70843e-05	-1.62855	1.60362e-09	-1.55688	1.59988e-09	-1.5397	0.999374	-0.00685094	4.71306e-05	-1.61818	1.60909e-09	-1.51864	1.60544e-09	-1.53993
8978.72	386.479	0.2025	0.997736	-0.00565357	4.6392e-05	-1.62797	1.64777e-09	-1.55402	1.64397e-09	-1.53686	0.999381	-0.00680141	4.64524e-05	-1.61796	1.65356e-09	-1.51593	1.64968e-09	-1.53709
9001.28	387.433	0.203	0.997743	-0.00560182	4.57125e-05	-1.62739	1.69517e-09	-1.55093	1.69133e-09	-1.53379	0.999387	-0.00675247	4.5787e-05	-1.61775	1.70134e-09	-1.513	1.69719e-09	-1.53402
9023.33	388.387	0.2035	0.99775	-0.00555063	4.50456e-05	-1.62681	1.74619e-09	-1.54755	1.7423e-09	-1.53044	0.999393	-0.00670408	4.51338e-05	-1.61755	1.7528e-09	-1.5098	1.74834e-09	-1.53067
9045.27	389.342	0.204	0.997756	-0.00549997	4.43908e-05	-1.62623	1.80125e-09	-1.54385	1.79733e-09	-1.52676	0.9994	-0.00665622	4.44925e-05	-1.61737	1.80838e-09	-1.50629	1.80354e-09	-1.52698
9067.46	390.296	0.2045	0.997762	-0.00544983	4.37475e-05	-1.62566	1.86086e-09	-1.53974	1.8569e-09	-1.52268	0.999405	-0.00660887	4.38626e-05	-1.6172	1.8686e-09	-1.50239	1.86332e-09	-1.5229
9089.61	391.25	0.205	0.997769	-0.00540019	4.31156e-05	-1.62509	1.9256e-09	-1.53514	1.92162e-09	-1.51811	0.999411	-0.006562	4.32437e-05	-1.61704	1.93406e-09	-1.49801	1.92824e-09	-1.51832
9111.73	392.205	0.2055	0.997774	-0.00535102	4.24944e-05	-1.62453	1.99615e-09	-1.52993	1.99218e-09	-1.51293	0.999416	-0.0065156	4.26352e-05	-1.61691	2.0055e-09	-1.49305	1.99903e-09	-1.51314
9133.95	393.159	0.206	0.99778	-0.00530231	4.18837e-05	-1.62397	2.07335e-09	-1.52395	2.06941e-09	-1.50698	0.999421	-0.00646963	4.20368e-05	-1.61679	2.08379e-09	-1.48736	2.07651e-09	-1.5072
9156.4	394.113	0.2065	0.997786	-0.00525403	4.12831e-05	-1.62342	2.15816e-09	-1.51701	2.15428e-09	-1.50008	0.999426	-0.00642407	4.1448e-05	-1.61671	2.16994e-09	-1.48073	2.16166e-09	-1.50029
9178.64	395.067	0.207	0.997791	-0.00520617	4.06921e-05	-1.62288	2.2517e-09	-1.50883	2.24793e-09	-1.49194	0.99943	-0.0063789	4.08684e-05	-1.61666	2.26516e-09	-1.47289	2.25562e-09	-1.49215
9200.92	396.022	0.2075	0.997796	-0.0051587	4.01104e-05	-1.62235	2.35522e-09	-1.49903	2.35163e-09	-1.48219	0.999433	-0.00633408	4.02976e-05	-1.61665	2.37083e-09	-1.46348	2.35966e-09	-1.48239
9223.11	396.976	0.208	0.9978	-0.0051116	3.95376e-05	-1.62184	2.47004e-09	-1.4871	2.46675e-09	-1.4703	0.999436	-0.0062896	3.97353e-05	-1.6167	2.48844e-09	-1.45197	2.47514e-09	-1.4705
9245.33	397.93	0.2085	0.997805	-0.00506486	3.89734e-05	-1.62134	2.5973e-09	-1.47232	2.59445e-09	-1.45557	0.999438	-0.00624546	3.91814e-05	-1.61683	2.61936e-09	-1.43767	2.60326e-09	-1.45577
9267.69	398.884	0.209	0.997808	-0.00501846	3.84176e-05	-1.62087	2.7374e-09	-1.45367	2.73522e-09	-1.43698	0.999438	-0.00620169	3.86363e-05	-1.61705	2.76435e-09	-1.41955	2.74448e-09	-1.43718
9289.82	399.839	0.2095	0.997812	-0.00497241	3.78702e-05	-1.62044	2.88868e-09	-1.42978	2.88751e-09	-1.41315	0.999437	-0.00615838	3.81012e-05	-1.61741	2.92223e-09	-1.39622	2.89725e-09	-1.41333
9311.95	400.793	0.21	0.997814	-0.00492672	3.73313e-05	-1.62004	3.04464e-09	-1.3988	3.04496e-09	-1.38221	0.999434	-0.00611576	3.7579e-05	-1.61794	3.08715e-09	-1.36582	3.05518e-09	-1.3824
9334.05	401.747	0.2105	0.997816	-0.00488147	3.68019e-05	-1.61969	3.1885e-09	-1.35856	3.19095e-09	-1.342	0.999428	-0.0060743	3.70754e-05	-1.61869	3.24301e-09	-1.32611	3.20161e-09	-1.34218
9356.08	402.702	0.211	0.997818	-0.00483682	3.62836e-05	-1.6194	3.28482e-09	-1.30732	3.2902e-09	-1.29072	0.999419	-0.00603487	3.66004e-05	-1.61966	3.35471e-09	-1.27519	3.30112e-09	-1.2909
9378.45	403.656	0.2115	0.997818	-0.00479297	3.57786e-05	-1.61914	3.27447e-09	-1.246	3.28344e-09	-1.22924	0.999409	-0.00599868	3.61679e-05	-1.62074	3.36201e-09	-1.21373	3.29427e-09	-1.22942
9400.6	404.61	0.212	0.997819	-0.00475007	3.52883e-05	-1.61885	3.0957e-09	-1.1825	3.10819e-09	-1.16536	0.999401	-0.00596658	3.57863e-05	-1.6216	3.19913e-09	-1.14914	3.11836e-09	-1.16554
9422.69	405.564	0.2125	0.997821	-0.00470791	3.48097e-05	-1.61845	2.75185e-09	-1.13476	2.76648e-09	-1.11691	0.999401	-0.00593763	3.54417e-05	-1.62181	2.86312e-09	-1.0988	2.77547e-09	-1.11711
9444.85	406.519	0.213	0.997825	-0.00466585	3.43348e-05	-1.6179	2.3569e-09	-1.12351	2.3713e-09	-1.10459	0.99941	-0.00590869	3.50959e-05	-1.62118	2.46438e-09	-1.08314	2.37898e-09	-1.1048
9467.05	407.473	0.2135	0.99783	-0.0046233	3.3857e-05	-1.61726	2.05124e-09	-1.15436	2.06344e-09	-1.13419	0.999427	-0.00587694	3.47165e-05	-1.61999	2.14632e-09	-1.10855	2.07013e-09	-1.13442
9489.03	408.427	0.214	0.997835	-0.00458013	3.33755e-05	-1.61663	1.8924e-09	-1.21168	1.90151e-09	-1.19044	0.999445	-0.00584183	3.42996e-05	-1.61869	1.97231e-09	-1.16098	1.90772e-09	-1.19068
9510.98	409.381	0.2145	0.997839	-0.00453652	3.28926e-05	-1.61606	1.86082e-09	-1.27384	1.86684e-09	-1.25189	0.999461	-0.00580437	3.38586e-05	-1.61755	1.92672e-09	-1.21988	1.87299e-09	-1.25213
9533.16	410.336	0.215	0.997842	-0.00449266	3.24105e-05	-1.61557	1.91561e-09	-1.32771	1.91886e-09	-1.30537	0.999475	-0.00576571	3.34073e-05	-1.61664	1.97e-09	-1.27211	1.92522e-09	-1.30561
9555.66	411.29	0.2155	0.997844	-0.00444865	3.19307e-05	-1.61516	2.02374e-09	-1.36954	2.0245e-09	-1.34699	0.999486	-0.0057266	3.29547e-05	-1.61595	2.06897e-09	-1.31334	2.03125e-09	-1.34723
9578.08	412.244	0.216	0.997845	-0.0044045	3.14531e-05	-1.61483	2.16414e-09	-1.40028	2.16257e-09	-1.3776	0.999494	-0.00568748	3.25055e-05	-1.61542	2.20202e-09	-1.34404	2.16981e-09	-1.37782
9600.19	413.198	0.2165	0.997845	-0.00436016	3.09772e-05	-1.61457	2.32462e-09	-1.42229	2.32074e-09	-1.3995	0.999502	-0.00564852	3.20617e-05	-1.61502	2.35641e-09	-1.36625	2.32852e-09	-1.39972
9622.36	414.153	0.217	0.997845	-0.00431556	3.05023e-05	-1.6144	2.49897e-09	-1.4379	2.49276e-09	-1.415	0.999508	-0.00560982	3.16241e-05	-1.61472	2.52559e-09	-1.38215	2.50113e-09	-1.41521
9644.52	415.107	0.2175	0.997843	-0.00427064	3.00279e-05	-1.61433	2.68483e-09	-1.44892	2.67621e-09	-1.4259	0.999513	-0.00557138	3.11927e-05	-1.61449	2.7069e-09	-1.39345	2.6852e-09	-1.42611
9666.75	416.061	0.218	0.99784	-0.00422532	2.95532e-05	-1.6144	2.88193e-09	-1.45661	2.87076e-09	-1.43345	0.999518	-0.00553321	3.07674e-05	-1.61433	2.89987e-09	-1.40138	2.8804e-09	-1.43365
9688.91	417.016	0.2185	0.997835	-0.00417951	2.90774e-05	-1.61461	3.09112e-09	-1.46185	3.07713e-09	-1.4385	0.999522	-0.00549528	3.03478e-05	-1.61422	3.10511e-09	-1.40676	3.08746e-09	-1.43869
9711.21	417.97	0.219	0.997829	-0.00413311	2.85996e-05	-1.615	3.31387e-09	-1.46523	3.29667e-09	-1.44163	0.999525	-0.00545755	2.99335e-05	-1.61416	3.32385e-09	-1.41019	3.30773e-09	-1.44181
9733.76	418.924	0.2195	0.99782	-0.00408598	2.81187e-05	-1.61563	3.55211e-09	-1.46715	3.5311e-09	-1.44325	0.999528	-0.00542001	2.95241e-05	-1.61414	3.55776e-09	-1.41207	3.54294e-09	-1.44343
9755.88	419.878	0.22	0.997808	-0.004038	2.76338e-05	-1.61656	3.80816e-09	-1.46792	3.78251e-09	-1.44366	0.99953	-0.00538261	2.91191e-05	-1.61415	3.80886e-09	-1.41269	3.79518e-09	-1.44384
9777.93	420.833	0.2205	0.997792	-0.00398903	2.71438e-05	-1.61787	4.08476e-09	-1.46776	4.05331e-09	-1.44308	0.999533	-0.00534532	2.87183e-05	-1.6142	4.07954e-09	-1.41227	4.06687e-09	-1.44324
9799.99	421.787	0.221	0.997772	-0.00393895	2.66484e-05	-1.61969	4.38516e-09	-1.46682	4.34626e-09	-1.44165	0.999534	-0.0053081	2.8321e-05	-1.61428	4.37251e-09	-1.41098	4.36078e-09	-1.44181
9822.21	422.741	0.2215	0.997745	-0.00388772	2.61481e-05	-1.6222	4.71324e-09	-1.46522	4.66455e-09	-1.43951	0.999536	-0.00527092	2.79271e-05	-1.61441	4.69092e-09	-1.40894	4.68012e-09	-1.43967
9844.25	423.695	0.222	0.99771	-0.00383546	2.56453e-05	-1.62563	5.07372e-09	-1.46308	5.01188e-09	-1.43676	0.999537	-0.00523374	2.75359e-05	-1.61457	5.03844e-09	-1.40627	5.0286e-09	-1.43692
9866.26	424.65	0.2225	0.997662	-0.00378266	2.51468e-05	-1.63033	5.47251e-09	-1.46047	5.39266e-09	-1.43353	0.999537	-0.00519652	2.71472e-05	-1.61477	5.4194e-09	-1.40308	5.41063e-09	-1.43368
9888.74	425.604	0.223	0.997598	-0.00373056	2.46674e-05	-1.63673	5.91732e-09	-1.45745	5.81237e-09	-1.42994	0.999537	-0.00515922	2.67605e-05	-1.61502	5.83917e-09	-1.3995	5.83172e-09	-1.43008
9911	426.558	0.2235	0.997513	-0.00368192	2.42376e-05	-1.64536	6.41854e-09	-1.45404	6.27832e-09	-1.42616	0.999537	-0.00512179	2.63754e-05	-1.61532	6.30491e-09	-1.39571	6.2992e-09	-1.4263
9932.98	427.513	0.224	0.997402	-0.00364219	2.3914e-05	-1.65661	6.99066e-09	-1.45017	6.80127e-09	-1.42238	0.999536	-0.00508419	2.59914e-05	-1.61567	6.82715e-09	-1.39192	6.82387e-09	-1.42251
9954.95	428.467	0.2245	0.997266	-0.00362076	2.37891e-05	-1.67016	7.65361e-09	-1.44549	7.39841e-09	-1.41874	0.999535	-0.00504635	2.5608e-05	-1.61609	7.42279e-09	-1.38828	7.42297e-09	-1.41887
9976.96	429.421	0.225	0.997122	-0.00362979	2.39732e-05	-1.68385	8.43155e-09	-1.43924	8.09693e-09	-1.41503	0.999533	-0.00500823	2.52248e-05	-1.61657	8.11891e-09	-1.38462	8.12378e-09	-1.41515
9998.91	430.375	0.2255	0.997011	-0.00367546	2.45019e-05	-1.69303	9.3448e-09	-1.43024	8.93271e-09	-1.41027	0.99953	-0.00496975	2.4841e-05	-1.61714	8.95188e-09	-1.38001	8.96231e-09	-1.41039
10021.1	431.33	0.226	0.996985	-0.00374337	2.5202e-05	-1.69303	1.03977e-08	-1.41761	9.93604e-09	-1.40277	0.999527	-0.00493084	2.44563e-05	-1.6178	9.95329e-09	-1.37274	9.96893e-09	-1.40288
10043	432.284	0.2265	0.997055	-0.00380072	2.57414e-05	-1.68388	1.15845e-08	-1.40175	1.11168e-08	-1.39134	0.999522	-0.00489143	2.40698e-05	-1.61858	1.11344e-08	-1.36158	1.11536e-08	-1.39145
10065	433.238	0.227	0.99718	-0.00382355	2.5908e-05	-1.6703	1.29184e-08	-1.38389	1.24785e-08	-1.37621	0.999517	-0.00485142	2.36808e-05	-1.61949	1.2499e-08	-1.34666	1.25197e-08	-1.37631
10087.5	434.192	0.2275	0.997311	-0.00381105	2.57239e-05	-1.65695	1.44444e-08	-1.36479	1.40455e-08	-1.35823	0.99951	-0.0048107	2.32887e-05	-1.62056	1.4071e-08	-1.32881	1.40918e-08	-1.35832
10109.5	435.147	0.228	0.99742	-0.00377425	2.53145e-05	-1.64605	1.62312e-08	-1.34437	1.58714e-08	-1.33786	0.999501	-0.00476917	2.28925e-05	-1.62182	1.59034e-08	-1.30853	1.59237e-08	-1.33795
10131.5	436.101	0.2285	0.997502	-0.00372385	2.47896e-05	-1.63799	1.8364e-08	-1.32199	1.80351e-08	-1.31499	0.999491	-0.00472669	2.24914e-05	-1.62332	1.80748e-08	-1.2857	1.80943e-08	-1.31507
10153.6	437.055	0.229	0.997557	-0.00366662	2.4215e-05	-1.63247	2.09486e-08	-1.29678	2.06408e-08	-1.28904	0.999478	-0.00468314	2.20846e-05	-1.62513	2.069e-08	-1.25978	2.07086e-08	-1.28912
