=== Mesh Information ===
Number of tetrahedra: 148000
Number of vertices: 29322
Number of boundary elements: 32146
m1 = -4, m2 = -2, m3 = 4, d = 2.16
# a = 25 um
# sigma0 = 2.25873
# n = 5e+11 1/cm^2, mu = 7.47912 m^2/Vs
# epsilon = (1,0), kcr1 = -0.0311846 1/T
# d = 2.16, kcr = -0, k = 0.001
Time_from_Epoch = 1769732068
time_(s)	Frequency_(GHz)	k	|t_xx|^2	arg(t_xx)	|r_xx|^2	arg(r_xx)	|t_xy|^2	arg(t_xy)	|r_xy|^2	arg(r_xy)	|t_yy|^2	arg(t_yy)	|r_yy|^2	arg(r_yy)	|t_yx|^2	arg(t_yx)	|r_yx|^2	arg(r_yx)	
943	70.6159	0.037	0.998319	0.00169944	2.75721e-06	2.0809	3.32189e-15	1.32924	3.19067e-15	1.50644	1.00002	0.00148691	2.21072e-06	1.56483	3.34609e-15	1.81247	3.00491e-15	1.51135
964.896	72.5244	0.038	0.99832	0.00173966	2.85207e-06	2.07008	3.51983e-15	1.32367	3.37477e-15	1.50456	1.00002	0.00152142	2.31451e-06	1.56469	3.54494e-15	1.81724	3.17871e-15	1.50959
986.728	74.433	0.039	0.998321	0.00177948	2.9479e-06	2.0597	3.72334e-15	1.31812	3.56345e-15	1.50266	1.00002	0.00155552	2.41942e-06	1.56456	3.74916e-15	1.82195	3.35681e-15	1.50782
1008.66	76.3415	0.04	0.998322	0.00181887	3.04459e-06	2.04974	3.9322e-15	1.31259	3.75644e-15	1.50075	1.00002	0.0015892	2.52533e-06	1.56442	3.95851e-15	1.82661	3.53893e-15	1.50603
1030.48	78.2501	0.041	0.998323	0.00185785	3.14205e-06	2.04017	4.14622e-15	1.30708	3.95354e-15	1.49882	1.00002	0.00162247	2.63214e-06	1.56429	4.17293e-15	1.83121	3.725e-15	1.50422
1052.39	80.1586	0.042	0.998324	0.0018964	3.24019e-06	2.03098	4.3652e-15	1.30159	4.15448e-15	1.49688	1.00002	0.00165531	2.73977e-06	1.56416	4.39198e-15	1.83576	3.91466e-15	1.50239
1074.3	82.0671	0.043	0.998325	0.00193452	3.33891e-06	2.02214	4.58889e-15	1.2961	4.35903e-15	1.49492	1.00003	0.00168773	2.8481e-06	1.56403	4.61554e-15	1.84027	4.10773e-15	1.50055
1096.24	83.9757	0.044	0.998326	0.00197221	3.43813e-06	2.01364	4.81701e-15	1.29062	4.56682e-15	1.49294	1.00003	0.00171971	2.95705e-06	1.56391	4.8432e-15	1.84475	4.30379e-15	1.49869
1118.2	85.8842	0.045	0.998327	0.00200945	3.53775e-06	2.00546	5.0493e-15	1.28514	4.77759e-15	1.49094	1.00003	0.00175126	3.06651e-06	1.56378	5.07465e-15	1.84919	4.5026e-15	1.49681
1140.2	87.7928	0.046	0.998329	0.00204626	3.63769e-06	1.99757	5.28555e-15	1.27966	4.99107e-15	1.48892	1.00003	0.00178236	3.17639e-06	1.56366	5.30973e-15	1.85361	4.70398e-15	1.49492
1162.1	89.7013	0.047	0.99833	0.00208262	3.73786e-06	1.98998	5.52522e-15	1.27417	5.20673e-15	1.48687	1.00003	0.00181303	3.2866e-06	1.56354	5.54786e-15	1.858	4.90737e-15	1.493
1183.99	91.6098	0.048	0.998331	0.00211853	3.83816e-06	1.98265	5.76817e-15	1.26867	5.42437e-15	1.48481	1.00003	0.00184324	3.39704e-06	1.56342	5.78877e-15	1.86238	5.11254e-15	1.49106
1205.75	93.5184	0.049	0.998332	0.002154	3.93853e-06	1.97559	6.01392e-15	1.26316	5.64349e-15	1.48272	1.00003	0.00187302	3.50763e-06	1.5633	6.032e-15	1.86675	5.31899e-15	1.48909
1227.79	95.4269	0.05	0.998333	0.00218901	4.03887e-06	1.96876	6.26217e-15	1.25762	5.86373e-15	1.48061	1.00003	0.00190234	3.61828e-06	1.56319	6.27725e-15	1.87111	5.52648e-15	1.48711
1249.92	97.3354	0.051	0.998334	0.00222357	4.13911e-06	1.96217	6.51251e-15	1.25207	6.08468e-15	1.47847	1.00003	0.0019312	3.72889e-06	1.56308	6.52398e-15	1.87547	5.73448e-15	1.48509
1271.9	99.244	0.052	0.998335	0.00225767	4.23916e-06	1.9558	6.76442e-15	1.24648	6.30582e-15	1.47631	1.00003	0.00195962	3.8394e-06	1.56296	6.77177e-15	1.87984	5.9426e-15	1.48306
1293.94	101.153	0.053	0.998336	0.00229131	4.33896e-06	1.94964	7.01766e-15	1.24085	6.52683e-15	1.47411	1.00004	0.00198758	3.9497e-06	1.56286	7.02017e-15	1.88422	6.15042e-15	1.481
1315.8	103.061	0.054	0.998338	0.0023245	4.43842e-06	1.94368	7.27169e-15	1.2352	6.74719e-15	1.47189	1.00004	0.00201508	4.05973e-06	1.56275	7.26879e-15	1.88862	6.35755e-15	1.4789
1337.68	104.97	0.055	0.998339	0.00235723	4.53747e-06	1.93792	7.52609e-15	1.22949	6.96639e-15	1.46964	1.00004	0.00204213	4.1694e-06	1.56264	7.51705e-15	1.89304	6.56345e-15	1.47678
1359.7	106.878	0.056	0.99834	0.0023895	4.63605e-06	1.93233	7.78045e-15	1.22375	7.18407e-15	1.46736	1.00004	0.00206872	4.27863e-06	1.56254	7.76451e-15	1.89748	6.76771e-15	1.47463
1381.72	108.787	0.057	0.998341	0.0024213	4.73408e-06	1.92691	8.03425e-15	1.21795	7.39963e-15	1.46504	1.00004	0.00209485	4.38736e-06	1.56244	8.01064e-15	1.90196	6.9698e-15	1.47245
