=== Mesh Information ===
Number of tetrahedra: 148000
Number of vertices: 29322
Number of boundary elements: 32146
m1 = -4, m2 = -2, m3 = 4, d = 2.16
# a = 25 um
# sigma0 = 2.25873
# n = 5e+11 1/cm^2, mu = 7.47912 m^2/Vs
# epsilon = (1,0), kcr1 = -0.0311846 1/T
# d = 2.16, kcr = -0, k = 0.251
Time_from_Epoch = 1770039865
time_(s)	Frequency_(GHz)	k	|t_xx|^2	arg(t_xx)	|r_xx|^2	arg(r_xx)	|t_xy|^2	arg(t_xy)	|r_xy|^2	arg(r_xy)	|t_yy|^2	arg(t_yy)	|r_yy|^2	arg(r_yy)	|t_yx|^2	arg(t_yx)	|r_yx|^2	arg(r_yx)	
659.122	26.7195	0.014	0.998295	0.000687673	1.07117e-06	2.53223	5.2201e-16	1.51405	5.2103e-16	1.58336	0.999992	0.00061649	3.80068e-07	1.57778	5.29279e-16	1.7019	4.92509e-16	1.58622
682.286	27.6738	0.0145	0.998295	0.000712481	1.0966e-06	2.51533	5.70505e-16	1.51265	5.69389e-16	1.58381	0.999991	0.000639487	4.08954e-07	1.57804	5.78827e-16	1.70558	5.38507e-16	1.58675
705.347	28.6281	0.015	0.998294	0.000737314	1.12296e-06	2.49881	6.22285e-16	1.5113	6.21023e-16	1.58426	0.99999	0.000662591	4.39038e-07	1.5783	6.31858e-16	1.70917	5.87742e-16	1.58727
728.348	29.5823	0.0155	0.998294	0.000762176	1.15027e-06	2.48265	6.77729e-16	1.51002	6.76293e-16	1.58472	0.99999	0.000685805	4.70342e-07	1.57857	6.88616e-16	1.71268	6.40426e-16	1.58779
751.373	30.5366	0.016	0.998294	0.000787065	1.17852e-06	2.46685	7.36907e-16	1.50879	7.35319e-16	1.58517	0.999989	0.000709135	5.02887e-07	1.57883	7.49234e-16	1.7161	6.96688e-16	1.58832
774.606	31.4909	0.0165	0.998294	0.000811984	1.20773e-06	2.4514	8.00102e-16	1.50762	7.98327e-16	1.58563	0.999988	0.000732583	5.36696e-07	1.5791	8.14045e-16	1.71943	7.56854e-16	1.58884
797.645	32.4451	0.017	0.998294	0.000836932	1.23789e-06	2.4363	8.67584e-16	1.50651	8.65621e-16	1.58609	0.999988	0.000756156	5.71792e-07	1.57936	8.83385e-16	1.72265	8.21238e-16	1.58935
820.683	33.3994	0.0175	0.998293	0.000861912	1.26901e-06	2.42155	9.39646e-16	1.50545	9.3748e-16	1.58654	0.999987	0.000779857	6.082e-07	1.57963	9.57388e-16	1.7258	8.89935e-16	1.58987
843.81	34.3537	0.018	0.998293	0.000886924	1.30111e-06	2.40713	1.01652e-15	1.50446	1.01415e-15	1.587	0.999986	0.000803691	6.45945e-07	1.5799	1.03645e-15	1.72885	9.63346e-16	1.59038
866.816	35.308	0.0185	0.998293	0.000911969	1.33418e-06	2.39304	1.09849e-15	1.50352	1.09589e-15	1.58746	0.999985	0.000827663	6.85054e-07	1.58017	1.12082e-15	1.73181	1.0417e-15	1.5909
889.892	36.2622	0.019	0.998293	0.000937048	1.36823e-06	2.37928	1.18591e-15	1.50264	1.18308e-15	1.58792	0.999984	0.000851777	7.25556e-07	1.58044	1.21089e-15	1.73468	1.12537e-15	1.59141
912.965	37.2165	0.0195	0.998293	0.000962161	1.40327e-06	2.36583	1.27918e-15	1.50182	1.27611e-15	1.58838	0.999983	0.000876038	7.67479e-07	1.58072	1.30696e-15	1.73746	1.21461e-15	1.59192
936.095	38.1708	0.02	0.998292	0.000987311	1.4393e-06	2.35269	1.37863e-15	1.50106	1.37532e-15	1.58885	0.999982	0.000900452	8.10854e-07	1.58099	1.40948e-15	1.74015	1.30991e-15	1.59242
959.322	39.125	0.0205	0.998292	0.0010125	1.47633e-06	2.33986	1.48462e-15	1.50036	1.48103e-15	1.58931	0.999981	0.000925023	8.55713e-07	1.58127	1.51879e-15	1.74276	1.4115e-15	1.59293
982.588	40.0793	0.021	0.998292	0.00103772	1.51437e-06	2.32732	1.59757e-15	1.49972	1.59372e-15	1.58978	0.99998	0.000949756	9.02087e-07	1.58155	1.63534e-15	1.74529	1.51989e-15	1.59344
1005.61	41.0336	0.0215	0.998292	0.00106299	1.55343e-06	2.31507	1.7179e-15	1.49913	1.71378e-15	1.59024	0.999979	0.000974657	9.50013e-07	1.58183	1.75968e-15	1.74771	1.63556e-15	1.59394
1028.56	41.9878	0.022	0.998291	0.00108829	1.59351e-06	2.3031	1.84606e-15	1.4986	1.84167e-15	1.59071	0.999978	0.00099973	9.99525e-07	1.58212	1.89214e-15	1.75006	1.75881e-15	1.59445
1051.46	42.9421	0.0225	0.998291	0.00111363	1.63461e-06	2.29141	1.9826e-15	1.49813	1.97794e-15	1.59118	0.999977	0.00102498	1.05066e-06	1.5824	2.03331e-15	1.75232	1.89024e-15	1.59495
1074.66	43.8964	0.023	0.998291	0.00113902	1.67675e-06	2.27998	2.12805e-15	1.49771	2.12312e-15	1.59165	0.999976	0.00105042	1.10346e-06	1.58269	2.18376e-15	1.7545	2.03036e-15	1.59545
1097.61	44.8506	0.0235	0.998291	0.00116445	1.71994e-06	2.26882	2.28295e-15	1.49735	2.27776e-15	1.59212	0.999975	0.00107604	1.15796e-06	1.58298	2.34406e-15	1.75659	2.17974e-15	1.59595
1120.69	45.8049	0.024	0.99829	0.00118992	1.76418e-06	2.2579	2.44789e-15	1.49704	2.44246e-15	1.5926	0.999974	0.00110187	1.2142e-06	1.58327	2.51484e-15	1.75861	2.33895e-15	1.59645
1143.8	46.7592	0.0245	0.99829	0.00121544	1.80948e-06	2.24724	2.62351e-15	1.49679	2.61785e-15	1.59308	0.999972	0.00112789	1.27224e-06	1.58357	2.69673e-15	1.76054	2.50861e-15	1.59695
1166.82	47.7135	0.025	0.99829	0.00124101	1.85584e-06	2.23682	2.81037e-15	1.49659	2.80449e-15	1.59356	0.999971	0.00115412	1.33211e-06	1.58386	2.89043e-15	1.7624	2.68939e-15	1.59745
1189.86	48.6677	0.0255	0.99829	0.00126662	1.90329e-06	2.22663	3.00947e-15	1.49645	3.00339e-15	1.59403	0.99997	0.00118056	1.39386e-06	1.58416	3.09673e-15	1.76418	2.882e-15	1.59795
1212.79	49.622	0.026	0.998289	0.00129228	1.95183e-06	2.21667	3.22134e-15	1.49636	3.21507e-15	1.59452	0.999968	0.00120723	1.45754e-06	1.58446	3.31635e-15	1.76588	3.08721e-15	1.59845
1236.05	50.5763	0.0265	0.998289	0.00131799	2.00146e-06	2.20693	3.44677e-15	1.49632	3.44036e-15	1.595	0.999967	0.00123412	1.5232e-06	1.58477	3.55014e-15	1.76751	3.30577e-15	1.59895
1258.99	51.5305	0.027	0.998289	0.00134375	2.05219e-06	2.1974	3.68677e-15	1.49633	3.68027e-15	1.59549	0.999966	0.00126124	1.5909e-06	1.58508	3.79916e-15	1.76907	3.53873e-15	1.59945
1281.98	52.4848	0.0275	0.998288	0.00136956	2.10404e-06	2.18809	3.94205e-15	1.49639	3.9355e-15	1.59598	0.999964	0.0012886	1.66068e-06	1.58538	4.06418e-15	1.77055	3.78678e-15	1.59995
1305.43	53.4391	0.028	0.998288	0.00139542	2.15702e-06	2.17898	4.21375e-15	1.49649	4.2072e-15	1.59647	0.999962	0.00131621	1.73262e-06	1.5857	4.34615e-15	1.77198	4.0509e-15	1.60045
1328.52	54.3933	0.0285	0.998288	0.00142134	2.21113e-06	2.17007	4.50293e-15	1.49665	4.49643e-15	1.59697	0.999961	0.00134408	1.80677e-06	1.58601	4.64638e-15	1.77332	4.3323e-15	1.60095
1351.56	55.3476	0.029	0.998287	0.00144731	2.26639e-06	2.16135	4.8106e-15	1.49685	4.80424e-15	1.59746	0.999959	0.0013722	1.88318e-06	1.58633	4.96584e-15	1.77461	4.63191e-15	1.60146
1374.68	56.3019	0.0295	0.998287	0.00147334	2.32281e-06	2.15282	5.13797e-15	1.4971	5.13181e-15	1.59796	0.999958	0.0014006	1.96194e-06	1.58665	5.30579e-15	1.77583	4.95099e-15	1.60196
1397.77	57.2561	0.03	0.998287	0.00149942	2.38039e-06	2.14447	5.48611e-15	1.4974	5.48025e-15	1.59846	0.999956	0.00142927	2.0431e-06	1.58697	5.66752e-15	1.77698	5.29073e-15	1.60246
1421.31	58.2104	0.0305	0.998286	0.00152557	2.43915e-06	2.13629	5.85659e-15	1.49774	5.85111e-15	1.59897	0.999954	0.00145822	2.12673e-06	1.5873	6.05243e-15	1.77808	5.6525e-15	1.60297
1444.36	59.1647	0.031	0.998286	0.00155177	2.4991e-06	2.1283	6.25079e-15	1.49813	6.24585e-15	1.59948	0.999952	0.00148747	2.21292e-06	1.58763	6.46193e-15	1.77911	6.03766e-15	1.60347
1467.45	60.1189	0.0315	0.998285	0.00157803	2.56025e-06	2.12046	6.67004e-15	1.49856	6.66573e-15	1.59999	0.99995	0.00151702	2.30173e-06	1.58797	6.8976e-15	1.78009	6.44773e-15	1.60398
1490.49	61.0732	0.032	0.998285	0.00160436	2.62261e-06	2.11279	7.11614e-15	1.49903	7.11261e-15	1.6005	0.999948	0.00154688	2.39325e-06	1.5883	7.36115e-15	1.78101	6.88435e-15	1.60449
1513.58	62.0275	0.0325	0.998285	0.00163074	2.6862e-06	2.10528	7.59059e-15	1.49954	7.58799e-15	1.60102	0.999946	0.00157706	2.48756e-06	1.58864	7.85417e-15	1.78188	7.3491e-15	1.605
1536.82	62.9818	0.033	0.998284	0.0016572	2.75102e-06	2.09792	8.0953e-15	1.5001	8.09383e-15	1.60154	0.999944	0.00160756	2.58474e-06	1.58899	8.37877e-15	1.78269	7.84397e-15	1.60551
1559.87	63.936	0.0335	0.998284	0.00168371	2.8171e-06	2.09072	8.63225e-15	1.50069	8.63208e-15	1.60206	0.999942	0.00163841	2.68489e-06	1.58934	8.93681e-15	1.78345	8.37077e-15	1.60603
1583.26	64.8903	0.034	0.998283	0.00171029	2.88444e-06	2.08365	9.20322e-15	1.50132	9.20457e-15	1.60259	0.99994	0.00166959	2.78811e-06	1.58969	9.53025e-15	1.78416	8.93142e-15	1.60655
1606.26	65.8446	0.0345	0.998283	0.00173694	2.95306e-06	2.07673	9.81072e-15	1.502	9.81384e-15	1.60312	0.999937	0.00170114	2.89449e-06	1.59005	1.01617e-14	1.78483	9.52847e-15	1.60707
1630.54	66.7988	0.035	0.998283	0.00176366	3.02296e-06	2.06995	1.04568e-14	1.5027	1.04619e-14	1.60366	0.999935	0.00173305	3.00413e-06	1.59041	1.08334e-14	1.78544	1.01639e-14	1.60759
1655.21	67.7531	0.0355	0.998282	0.00179045	3.09417e-06	2.0633	1.11442e-14	1.50345	1.11517e-14	1.6042	0.999933	0.00176534	3.11714e-06	1.59077	1.15479e-14	1.78601	1.08405e-14	1.60811
1679.95	68.7074	0.036	0.998282	0.00181731	3.1667e-06	2.05678	1.18754e-14	1.50423	1.18854e-14	1.60475	0.99993	0.00179801	3.23363e-06	1.59114	1.23077e-14	1.78654	1.15605e-14	1.60864
1704.56	69.6616	0.0365	0.998281	0.00184424	3.24056e-06	2.05039	1.26532e-14	1.50505	1.26662e-14	1.60529	0.999927	0.00183109	3.35373e-06	1.59151	1.31161e-14	1.78703	1.23272e-14	1.60917
1729.32	70.6159	0.037	0.998281	0.00187125	3.31577e-06	2.04412	1.34806e-14	1.5059	1.34969e-14	1.60585	0.999925	0.00186457	3.47755e-06	1.59189	1.39761e-14	1.78748	1.31433e-14	1.60971
1754.14	71.5702	0.0375	0.99828	0.00189833	3.39235e-06	2.03797	1.43609e-14	1.50678	1.43809e-14	1.60641	0.999922	0.00189848	3.60522e-06	1.59228	1.48909e-14	1.78788	1.40122e-14	1.61025
1778.9	72.5244	0.038	0.99828	0.00192548	3.4703e-06	2.03194	1.52975e-14	1.5077	1.53216e-14	1.60697	0.999919	0.00193282	3.73687e-06	1.59266	1.58641e-14	1.78825	1.49371e-14	1.61079
1803.54	73.4787	0.0385	0.998279	0.00195272	3.54964e-06	2.02602	1.62937e-14	1.50865	1.63225e-14	1.60754	0.999916	0.00196761	3.87265e-06	1.59306	1.68995e-14	1.78859	1.59219e-14	1.61134
1828.36	74.433	0.039	0.998279	0.00198003	3.63039e-06	2.02021	1.73538e-14	1.50963	1.73878e-14	1.60811	0.999913	0.00200286	4.0127e-06	1.59345	1.80008e-14	1.78889	1.69702e-14	1.61189
1853.01	75.3873	0.0395	0.998278	0.00200743	3.71257e-06	2.01451	1.84816e-14	1.51064	1.85213e-14	1.60869	0.99991	0.00203858	4.15717e-06	1.59386	1.91727e-14	1.78915	1.80865e-14	1.61244
1877.93	76.3415	0.04	0.998278	0.0020349	3.79619e-06	2.00891	1.96818e-14	1.51168	1.97278e-14	1.60927	0.999907	0.00207479	4.30622e-06	1.59427	2.04195e-14	1.78939	1.92752e-14	1.613
1903.71	77.2958	0.0405	0.998277	0.00206246	3.88128e-06	2.00342	2.09589e-14	1.51276	2.10119e-14	1.60987	0.999903	0.00211151	4.46002e-06	1.59468	2.17462e-14	1.78959	2.05408e-14	1.61357
1928.67	78.2501	0.041	0.998277	0.0020901	3.96784e-06	1.99802	2.23181e-14	1.51386	2.23788e-14	1.61046	0.9999	0.00214874	4.61874e-06	1.5951	2.31578e-14	1.78977	2.18884e-14	1.61413
1953.29	79.2043	0.0415	0.998276	0.00211783	4.0559e-06	1.99273	2.37647e-14	1.51499	2.38339e-14	1.61106	0.999897	0.0021865	4.78257e-06	1.59553	2.466e-14	1.78992	2.33236e-14	1.61471
1978.1	80.1586	0.042	0.998276	0.00214564	4.14547e-06	1.98752	2.53043e-14	1.51614	2.53829e-14	1.61167	0.999893	0.0022248	4.9517e-06	1.59596	2.62589e-14	1.79004	2.48522e-14	1.61529
2002.79	81.1129	0.0425	0.998275	0.00217355	4.23657e-06	1.98241	2.69433e-14	1.51733	2.70321e-14	1.61229	0.999889	0.00226368	5.12633e-06	1.5964	2.79606e-14	1.79014	2.64803e-14	1.61588
2027.59	82.0671	0.043	0.998275	0.00220154	4.32922e-06	1.97739	2.8688e-14	1.51854	2.8788e-14	1.61291	0.999885	0.00230313	5.30668e-06	1.59685	2.97718e-14	1.79021	2.82144e-14	1.61647
2052.18	83.0214	0.0435	0.998274	0.00222962	4.42345e-06	1.97246	3.05454e-14	1.51978	3.06577e-14	1.61354	0.999881	0.00234318	5.49295e-06	1.5973	3.17e-14	1.79027	3.00617e-14	1.61707
2077.05	83.9757	0.044	0.998273	0.0022578	4.51926e-06	1.96761	3.25234e-14	1.52104	3.26491e-14	1.61417	0.999877	0.00238385	5.68539e-06	1.59776	3.37528e-14	1.7903	3.20298e-14	1.61767
2101.68	84.9299	0.0445	0.998273	0.00228607	4.61669e-06	1.96284	3.46297e-14	1.52233	3.477e-14	1.61481	0.999873	0.00242516	5.88423e-06	1.59823	3.59385e-14	1.79031	3.41268e-14	1.61828
2126.57	85.8842	0.045	0.998272	0.00231444	4.71575e-06	1.95816	3.68729e-14	1.52364	3.70292e-14	1.61546	0.999868	0.00246712	6.08974e-06	1.5987	3.8266e-14	1.7903	3.63613e-14	1.6189
2151.39	86.8385	0.0455	0.998271	0.0023429	4.81646e-06	1.95355	3.92623e-14	1.52498	3.9436e-14	1.61612	0.999864	0.00250976	6.30218e-06	1.59918	4.07448e-14	1.79028	3.87427e-14	1.61953
2176.36	87.7928	0.046	0.998271	0.00237147	4.91884e-06	1.94902	4.1808e-14	1.52635	4.20006e-14	1.61679	0.999859	0.0025531	6.52184e-06	1.59967	4.33851e-14	1.79024	4.12808e-14	1.62016
2201.24	88.747	0.0465	0.99827	0.00240013	5.02292e-06	1.94457	4.452e-14	1.52773	4.47332e-14	1.61746	0.999854	0.00259715	6.749e-06	1.60017	4.61978e-14	1.79019	4.39864e-14	1.6208
2226.28	89.7013	0.047	0.99827	0.0024289	5.12872e-06	1.94019	4.741e-14	1.52914	4.76456e-14	1.61815	0.999849	0.00264195	6.98399e-06	1.60068	4.91942e-14	1.79012	4.68706e-14	1.62145
2250.93	90.6556	0.0475	0.998269	0.00245776	5.23626e-06	1.93588	5.04901e-14	1.53058	5.075e-14	1.61884	0.999844	0.00268751	7.22714e-06	1.60119	5.23875e-14	1.79005	4.99464e-14	1.62211
2275.72	91.6098	0.048	0.998268	0.00248674	5.34557e-06	1.93165	5.37734e-14	1.53203	5.40596e-14	1.61954	0.999838	0.00273387	7.47878e-06	1.60171	5.57909e-14	1.78995	5.32266e-14	1.62278
2300.3	92.5641	0.0485	0.998267	0.00251582	5.45666e-06	1.92748	5.72737e-14	1.53351	5.75885e-14	1.62026	0.999833	0.00278104	7.73929e-06	1.60225	5.94184e-14	1.78986	5.67249e-14	1.62345
2325.53	93.5184	0.049	0.998267	0.00254501	5.56957e-06	1.92337	6.10061e-14	1.53502	6.13518e-14	1.62098	0.999827	0.00282905	8.00904e-06	1.60279	6.32861e-14	1.78975	6.04571e-14	1.62414
2350.26	94.4726	0.0495	0.998266	0.0025743	5.68431e-06	1.91934	6.49868e-14	1.53654	6.53661e-14	1.62171	0.999821	0.00287794	8.28844e-06	1.60334	6.74099e-14	1.78963	6.44389e-14	1.62484
2374.98	95.4269	0.05	0.998265	0.00260371	5.80092e-06	1.91536	6.92329e-14	1.53809	6.96484e-14	1.62245	0.999814	0.00292772	8.57793e-06	1.60391	7.18085e-14	1.78951	6.86884e-14	1.62554
2399.61	96.3812	0.0505	0.998265	0.00263324	5.91942e-06	1.91145	7.37635e-14	1.53965	7.42182e-14	1.62321	0.999808	0.00297844	8.87795e-06	1.60448	7.65003e-14	1.78938	7.3224e-14	1.62626
2424.49	97.3354	0.051	0.998264	0.00266287	6.03983e-06	1.9076	7.85981e-14	1.54125	7.90952e-14	1.62397	0.999801	0.00303011	9.18897e-06	1.60506	8.15064e-14	1.78925	7.80662e-14	1.62699
2449.28	98.2897	0.0515	0.998263	0.00269263	6.16218e-06	1.90381	8.37584e-14	1.54286	8.43013e-14	1.62475	0.999794	0.00308278	9.51151e-06	1.60566	8.68488e-14	1.78912	8.32365e-14	1.62773
2474.07	99.244	0.052	0.998262	0.0027225	6.2865e-06	1.90007	8.92679e-14	1.54449	8.98604e-14	1.62554	0.999787	0.00313648	9.84609e-06	1.60627	9.25513e-14	1.78898	8.87586e-14	1.62848
2498.67	100.198	0.0525	0.998262	0.00275249	6.41282e-06	1.8964	9.51511e-14	1.54615	9.5797e-14	1.62634	0.99978	0.00319125	1.01933e-05	1.60689	9.86401e-14	1.78884	9.46579e-14	1.62925
2523.59	101.153	0.053	0.998261	0.00278261	6.54117e-06	1.89278	1.01436e-13	1.54783	1.02139e-13	1.62715	0.999772	0.00324711	1.05537e-05	1.60752	1.05142e-13	1.7887	1.00961e-13	1.63002
2548.27	102.107	0.0535	0.99826	0.00281285	6.67157e-06	1.88921	1.0815e-13	1.54953	1.08916e-13	1.62798	0.999764	0.00330412	1.09279e-05	1.60816	1.12088e-13	1.78857	1.07698e-13	1.63081
2573.13	103.061	0.054	0.998259	0.00284321	6.80406e-06	1.8857	1.15326e-13	1.55125	1.16159e-13	1.62882	0.999755	0.00336231	1.13166e-05	1.60882	1.1951e-13	1.78843	1.14901e-13	1.63162
2597.76	104.015	0.0545	0.998258	0.0028737	6.93866e-06	1.88224	1.22996e-13	1.55299	1.23902e-13	1.62968	0.999747	0.00342172	1.17206e-05	1.6095	1.27442e-13	1.7883	1.22602e-13	1.63244
2622.57	104.97	0.055	0.998257	0.00290432	7.07541e-06	1.87883	1.31199e-13	1.55476	1.32182e-13	1.63055	0.999737	0.0034824	1.21405e-05	1.61018	1.35923e-13	1.78818	1.30841e-13	1.63327
2647.34	105.924	0.0555	0.998257	0.00293507	7.21434e-06	1.87546	1.39972e-13	1.55655	1.4104e-13	1.63144	0.999728	0.00354439	1.25771e-05	1.61089	1.44992e-13	1.78806	1.39655e-13	1.63412
2672.11	106.878	0.056	0.998256	0.00296596	7.35548e-06	1.87215	1.4936e-13	1.55836	1.50518e-13	1.63235	0.999718	0.00360776	1.30314e-05	1.6116	1.54694e-13	1.78795	1.49089e-13	1.63499
2696.79	107.832	0.0565	0.998255	0.00299698	7.49887e-06	1.86889	1.59407e-13	1.56019	1.60663e-13	1.63327	0.999708	0.00367253	1.35043e-05	1.61234	1.65076e-13	1.78784	1.59189e-13	1.63587
2721.62	108.787	0.057	0.998254	0.00302814	7.64453e-06	1.86567	1.70164e-13	1.56205	1.71525e-13	1.63421	0.999697	0.00373878	1.39966e-05	1.61309	1.76189e-13	1.78775	1.70006e-13	1.63677
2746.5	109.741	0.0575	0.998253	0.00305944	7.79251e-06	1.8625	1.81685e-13	1.56393	1.8316e-13	1.63516	0.999686	0.00380655	1.45094e-05	1.61386	1.8809e-13	1.78766	1.81594e-13	1.63769
2771.27	110.695	0.058	0.998252	0.00309087	7.94283e-06	1.85937	1.94029e-13	1.56583	1.95626e-13	1.63614	0.999675	0.00387591	1.50438e-05	1.61464	2.00838e-13	1.78759	1.94013e-13	1.63863
2796.07	111.649	0.0585	0.998251	0.00312245	8.09554e-06	1.85629	2.0726e-13	1.56776	2.08988e-13	1.63713	0.999663	0.00394692	1.56009e-05	1.61545	2.14498e-13	1.78753	2.07328e-13	1.63958
