=== Mesh Information ===
Number of tetrahedra: 148000
Number of vertices: 29322
Number of boundary elements: 32146
m1 = -4, m2 = -2, m3 = 4, d = 2.16
# a = 25 um
# sigma0 = 2.25873
# n = 5e+11 1/cm^2, mu = 7.47912 m^2/Vs
# epsilon = (1,0), kcr1 = -0.0311846 1/T
# d = 2.16, kcr = -0, k = 0.251
Time_from_Epoch = 1769991310
time_(s)	Frequency_(GHz)	k	|t_xx|^2	arg(t_xx)	|r_xx|^2	arg(r_xx)	|t_xy|^2	arg(t_xy)	|r_xy|^2	arg(r_xy)	|t_yy|^2	arg(t_yy)	|r_yy|^2	arg(r_yy)	|t_yx|^2	arg(t_yx)	|r_yx|^2	arg(r_yx)	
10030.3	429.421	0.225	0.995297	-0.0157873	0.000291307	-1.66445	4.10806e-09	-3.06944	4.14806e-09	-3.07464	0.999363	-0.00288957	8.49452e-06	-1.67558	4.04465e-09	-3.04542	4.16311e-09	-3.07461
10052.3	430.375	0.2255	0.995414	-0.0155113	0.000281908	-1.66207	2.645e-09	-2.97426	2.66871e-09	-2.98028	0.999454	-0.00288668	8.45302e-06	-1.66005	2.58882e-09	-2.94827	2.67864e-09	-2.98027
10074.4	431.33	0.226	0.995518	-0.0152443	0.000272972	-1.65994	1.68621e-09	-2.91774	1.69992e-09	-2.92413	0.999528	-0.00287229	8.3529e-06	-1.64765	1.63864e-09	-2.88891	1.70645e-09	-2.92412
10096.6	432.284	0.2265	0.995611	-0.0149859	0.000264473	-1.65805	1.08725e-09	-2.89424	1.09472e-09	-2.90022	0.999586	-0.00285243	8.22767e-06	-1.63817	1.04705e-09	-2.86137	1.09908e-09	-2.90022
10118.8	433.238	0.227	0.995693	-0.0147358	0.000256383	-1.65639	7.21831e-10	-2.8953	7.24823e-10	-2.89972	0.999629	-0.00283058	8.0958e-06	-1.63101	6.86667e-10	-2.8568	7.27823e-10	-2.89973
10141.1	434.192	0.2275	0.995767	-0.0144935	0.000248675	-1.65492	4.98865e-10	-2.90703	4.97883e-10	-2.90858	0.999662	-0.00280854	7.96622e-06	-1.62559	4.66288e-10	-2.86099	5.00033e-10	-2.90859
10163.4	435.147	0.228	0.995834	-0.0142585	0.000241319	-1.65362	3.55481e-10	-2.91135	3.50619e-10	-2.90921	0.999687	-0.00278712	7.84257e-06	-1.6214	3.23892e-10	-2.85595	3.52204e-10	-2.90921
10185.8	436.101	0.2285	0.995895	-0.0140297	0.000234272	-1.65244	2.51962e-10	-2.89676	2.43866e-10	-2.89099	0.999707	-0.00276656	7.72547e-06	-1.61806	2.21493e-10	-2.8303	2.4503e-10	-2.89101
10208.4	437.055	0.229	0.995951	-0.013806	0.000227487	-1.65139	1.70698e-10	-2.86648	1.60861e-10	-2.85761	0.999724	-0.00274678	7.61406e-06	-1.61536	1.42922e-10	-2.78657	1.61684e-10	-2.85767
10230.8	438.009	0.2295	0.996001	-0.0135863	0.000220926	-1.65049	1.08285e-10	-2.82976	9.83792e-11	-2.81779	0.999737	-0.00272766	7.50743e-06	-1.61314	8.48428e-11	-2.73153	9.8933e-11	-2.81792
10253.1	438.964	0.23	0.996044	-0.0133698	0.000214565	-1.64978	6.37745e-11	-2.78796	5.49999e-11	-2.77122	0.999748	-0.00270914	7.40511e-06	-1.61134	4.55263e-11	-2.66032	5.53525e-11	-2.77147
10275.4	439.918	0.2305	0.996079	-0.0131563	0.000208388	-1.6493	3.42545e-11	-2.72691	2.72648e-11	-2.69853	0.999757	-0.00269118	7.30683e-06	-1.60988	2.13873e-11	-2.54114	2.74739e-11	-2.69905
10297.9	440.872	0.231	0.996107	-0.0129453	0.000202376	-1.64908	1.60852e-11	-2.60277	1.12102e-11	-2.53521	0.999764	-0.00267375	7.21228e-06	-1.60871	8.51823e-12	-2.27168	1.13199e-11	-2.53656
10320.2	441.827	0.2315	0.996126	-0.0127361	0.000196513	-1.64915	6.44426e-12	-2.28288	3.90453e-12	-2.05498	0.99977	-0.00265681	7.12105e-06	-1.60778	4.12618e-12	-1.6112	3.94721e-12	-2.05956
10342.5	442.781	0.232	0.996135	-0.0125282	0.00019078	-1.64957	3.93243e-12	-1.52281	3.98203e-12	-1.11382	0.999775	-0.00264028	7.03275e-06	-1.60706	7.00829e-12	-0.878476	3.98335e-12	-1.11956
10364.9	443.735	0.2325	0.996133	-0.0123209	0.000185156	-1.65041	8.78729e-12	-0.862973	1.18143e-11	-0.63889	0.999779	-0.0026241	6.94695e-06	-1.60652	1.77071e-11	-0.569513	1.17987e-11	-0.641458
10387.5	444.689	0.233	0.996118	-0.0121134	0.000179623	-1.65177	2.32183e-11	-0.605995	2.98396e-11	-0.482181	0.999782	-0.0026082	6.86327e-06	-1.60614	3.88464e-11	-0.453277	2.98364e-11	-0.483549
10409.8	445.644	0.2335	0.996087	-0.011905	0.000174167	-1.65378	5.22008e-11	-0.49892	6.33815e-11	-0.419145	0.999783	-0.00259253	6.78134e-06	-1.60593	7.59693e-11	-0.402809	6.34341e-11	-0.420006
10431.9	446.598	0.234	0.996036	-0.0116951	0.000168777	-1.65665	1.05117e-10	-0.44055	1.22346e-10	-0.38492	0.999784	-0.00257702	6.70082e-06	-1.60589	1.39262e-10	-0.374128	1.22526e-10	-0.385509
10454.3	447.552	0.2345	0.995959	-0.0114833	0.000163452	-1.66064	1.98923e-10	-0.395666	2.24487e-10	-0.355816	0.999784	-0.00256162	6.62142e-06	-1.60603	2.46856e-10	-0.348379	2.24916e-10	-0.35623
10476.4	448.506	0.235	0.995848	-0.0112699	0.000158214	-1.66614	3.64147e-10	-0.348534	4.01555e-10	-0.320238	0.999783	-0.00254629	6.54292e-06	-1.60639	4.31036e-10	-0.315294	4.0245e-10	-0.320529
10498.9	449.461	0.2355	0.995691	-0.0110566	0.000153125	-1.67369	6.5615e-10	-0.289903	7.10781e-10	-0.270666	0.999781	-0.00253099	6.46518e-06	-1.60701	7.49789e-10	-0.267751	7.12533e-10	-0.270864
10521.2	450.415	0.236	0.995472	-0.0108479	0.000148324	-1.68398	1.17584e-09	-0.21254	1.25588e-09	-0.200686	0.999777	-0.00251573	6.38828e-06	-1.60796	1.30787e-09	-0.199464	1.2592e-09	-0.200813
10543.6	451.369	0.2365	0.995173	-0.0106541	0.000144097	-1.69779	2.10542e-09	-0.109309	2.22293e-09	-0.103592	0.999771	-0.0025006	6.31267e-06	-1.6093	2.2927e-09	-0.103772	2.22911e-09	-0.103663
10566.3	452.324	0.237	0.99478	-0.0104953	0.000140958	-1.71559	3.75929e-09	0.0276076	3.93066e-09	0.0281929	0.999762	-0.00248581	6.23944e-06	-1.61114	4.02422e-09	0.0268735	3.94203e-09	0.0281643
10588.7	453.278	0.2375	0.994299	-0.0104053	0.000139703	-1.73657	6.61609e-09	0.206184	6.8592e-09	0.202495	0.999751	-0.00247176	6.1706e-06	-1.61354	6.98244e-09	0.20028	6.87964e-09	0.202499
10610.9	454.232	0.238	0.993799	-0.0104243	0.000141151	-1.75696	1.12007e-08	0.431649	1.15234e-08	0.424453	0.999738	-0.00245894	6.10862e-06	-1.61641	1.16778e-08	0.421566	1.15586e-08	0.424481
10633.2	455.186	0.2385	0.99343	-0.0105638	0.000145258	-1.76985	1.76271e-08	0.700824	1.80048e-08	0.690836	0.999723	-0.00244762	6.05457e-06	-1.61954	1.81809e-08	0.68748	1.80609e-08	0.690881
10655.5	456.141	0.239	0.993344	-0.0107616	0.000150197	-1.77007	2.50865e-08	0.998267	2.54449e-08	0.986169	0.999708	-0.00243731	6.006e-06	-1.62276	2.56192e-08	0.982529	2.55255e-08	0.986225
10677.8	457.095	0.2395	0.993538	-0.0109086	0.000153345	-1.75988	3.22716e-08	1.30281	3.25022e-08	1.28927	0.999692	-0.00242735	5.95973e-06	-1.62633	3.26465e-08	1.28552	3.26066e-08	1.28933
10700	458.049	0.24	0.993852	-0.010944	0.000153579	-1.74661	3.8457e-08	1.60138	3.84475e-08	1.58705	0.99967	-0.0024183	5.91896e-06	-1.63086	3.85403e-08	1.58334	3.85725e-08	1.58711
10722.4	459.003	0.2405	0.99413	-0.0108856	0.000151647	-1.73599	4.35085e-08	1.89443	4.31543e-08	1.87997	0.999642	-0.00241264	5.89603e-06	-1.63667	4.31828e-08	1.87643	4.32961e-08	1.88003
10745	459.958	0.241	0.99431	-0.0107839	0.000148893	-1.72971	4.69279e-08	2.18918	4.61376e-08	2.17522	0.999611	-0.00241397	5.90795e-06	-1.64298	4.60958e-08	2.17198	4.62906e-08	2.17527
10767.3	460.912	0.2415	0.994416	-0.0106795	0.00014624	-1.72639	4.73769e-08	2.48815	4.61111e-08	2.47526	0.999586	-0.00242447	5.96355e-06	-1.64755	4.60019e-08	2.47243	4.62654e-08	2.4753
10789.8	461.866	0.242	0.994505	-0.01058	0.000143761	-1.72366	4.37132e-08	2.78039	4.20415e-08	2.769	0.999583	-0.00244106	6.04527e-06	-1.64771	4.18812e-08	2.76668	4.21833e-08	2.76903
10812	462.82	0.2425	0.994599	-0.0104643	0.000140918	-1.72084	3.67823e-08	3.04363	3.48701e-08	3.03385	0.999603	-0.00245552	6.11232e-06	-1.64299	3.46844e-08	3.03211	3.49885e-08	3.03387
10834.3	463.775	0.243	0.994661	-0.0103142	0.000137362	-1.71975	2.90975e-08	-3.02569	2.71043e-08	-3.03434	0.999639	-0.00246146	6.13529e-06	-1.63559	2.69144e-08	-3.0355	2.71969e-08	-3.03434
10856.6	464.729	0.2435	0.994631	-0.010135	0.000133338	-1.72292	2.27009e-08	-2.86967	2.07054e-08	-2.87879	0.999676	-0.00245844	6.11434e-06	-1.62808	2.05207e-08	-2.87946	2.07766e-08	-2.8788
10878.9	465.683	0.244	0.994465	-0.0099496	0.000129477	-1.73218	1.83325e-08	-2.76824	1.63359e-08	-2.78108	0.999708	-0.0024493	6.06462e-06	-1.62178	1.61558e-08	-2.78151	1.63923e-08	-2.7811
10901.1	466.638	0.2445	0.994139	-0.00979239	0.000126623	-1.74839	1.59962e-08	-2.70837	1.39561e-08	-2.72969	0.999732	-0.00243691	6.00045e-06	-1.61696	1.3775e-08	-2.73028	1.40045e-08	-2.72972
10923.7	467.592	0.245	0.993653	-0.0097114	0.000125878	-1.77064	1.55373e-08	-2.66621	1.34003e-08	-2.70026	0.99975	-0.00242318	5.93097e-06	-1.61345	1.32107e-08	-2.70141	1.34468e-08	-2.7003
10946	468.546	0.2455	0.993076	-0.00976782	0.000128498	-1.79436	1.67718e-08	-2.60986	1.4509e-08	-2.65705	0.999763	-0.00240919	5.86124e-06	-1.61096	1.43049e-08	-2.65882	1.45592e-08	-2.65709
10968.3	469.5	0.246	0.99259	-0.0100048	0.000135075	-1.81006	1.92379e-08	-2.51343	1.68873e-08	-2.56974	0.999773	-0.00239547	5.79372e-06	-1.6092	1.66685e-08	-2.57182	1.69453e-08	-2.56979
10990.6	470.455	0.2465	0.992449	-0.0103788	0.000144051	-1.80818	2.19281e-08	-2.37348	1.96124e-08	-2.43346	0.99978	-0.00238213	5.72889e-06	-1.6079	1.93874e-08	-2.43538	1.96793e-08	-2.43351
11012.9	471.409	0.247	0.992769	-0.0107431	0.000151819	-1.7883	2.37114e-08	-2.20914	2.15789e-08	-2.2685	0.999785	-0.00236898	5.66569e-06	-1.60689	2.13608e-08	-2.2699	2.1652e-08	-2.26856
11035.2	472.363	0.2475	0.9934	-0.0109642	0.000155649	-1.75939	2.42268e-08	-2.04462	2.23603e-08	-2.10082	0.99979	-0.00235577	5.60285e-06	-1.60616	2.21581e-08	-2.10148	2.24355e-08	-2.10089
11057.5	473.317	0.248	0.994098	-0.0110172	0.000155494	-1.73068	2.39329e-08	-1.89379	2.23287e-08	-1.94557	0.999792	-0.00234242	5.53991e-06	-1.60576	2.21435e-08	-1.94538	2.24033e-08	-1.94565
11079.8	474.272	0.2485	0.994709	-0.0109493	0.000152758	-1.70666	2.3447e-08	-1.75873	2.20543e-08	-1.80559	0.999793	-0.00232901	5.47715e-06	-1.60577	2.18816e-08	-1.8045	2.21275e-08	-1.80567
11102.5	475.226	0.249	0.99519	-0.0108147	0.000148783	-1.68816	2.31674e-08	-1.63504	2.19261e-08	-1.67685	0.999791	-0.00231566	5.41511e-06	-1.60626	2.1759e-08	-1.67484	2.19983e-08	-1.67694
11124.7	476.18	0.2495	0.995547	-0.0106511	0.000144407	-1.67458	2.32685e-08	-1.51602	2.21257e-08	-1.55284	0.999787	-0.00230255	5.35463e-06	-1.6073	2.19564e-08	-1.5499	2.21981e-08	-1.55293
11146.9	477.135	0.25	0.995799	-0.0104801	0.000140082	-1.66505	2.3771e-08	-1.39427	2.26854e-08	-1.42625	0.999779	-0.00229	5.29721e-06	-1.60901	2.25055e-08	-1.42237	2.27591e-08	-1.42633
11169.1	478.089	0.2505	0.995968	-0.0103149	0.000136061	-1.6588	2.45482e-08	-1.26219	2.34915e-08	-1.28951	0.999769	-0.00227861	5.24567e-06	-1.61147	2.32922e-08	-1.2847	2.35674e-08	-1.28959
11191.5	479.043	0.251	0.99607	-0.0101656	0.000132528	-1.65516	2.52436e-08	-1.11274	2.42055e-08	-1.13561	0.999755	-0.00226944	5.20479e-06	-1.61464	2.39783e-08	-1.12986	2.4283e-08	-1.13569
11213.8	479.997	0.2515	0.996129	-0.010041	0.000129644	-1.65318	2.51673e-08	-0.942094	2.41639e-08	-0.960723	0.999739	-0.00226386	5.18056e-06	-1.61808	2.39048e-08	-0.954077	2.42407e-08	-0.960798
11236.1	480.952	0.252	0.996179	-0.00994541	0.000127457	-1.65139	2.34498e-08	-0.755258	2.25279e-08	-0.769893	0.999727	-0.00226256	5.17568e-06	-1.6207	2.22436e-08	-0.762415	2.25988e-08	-0.76996
11258.4	481.906	0.2525	0.996258	-0.0098702	0.000125732	-1.6482	1.9785e-08	-0.571468	1.90024e-08	-0.582421	0.999725	-0.00226391	5.18205e-06	-1.62122	1.87126e-08	-0.574282	1.90615e-08	-0.582481
11281	482.86	0.253	0.996378	-0.00979528	0.000124008	-1.64309	1.50887e-08	-0.420503	1.44748e-08	-0.428227	0.999733	-0.00226413	5.18238e-06	-1.61939	1.42034e-08	-0.419792	1.45192e-08	-0.428282
11303.3	483.814	0.2535	0.996518	-0.00970546	0.000121967	-1.63704	1.07939e-08	-0.32863	1.03331e-08	-0.333837	0.999747	-0.00226043	5.16445e-06	-1.61628	1.00946e-08	-0.325812	1.03644e-08	-0.333891
11325.6	484.769	0.254	0.996651	-0.0095994	0.000119602	-1.63124	7.69285e-09	-0.307682	7.34541e-09	-0.311446	0.999762	-0.00225268	5.12828e-06	-1.61314	7.14215e-09	-0.304995	7.36727e-09	-0.311507
11348.1	485.723	0.2545	0.996763	-0.00948308	0.000117055	-1.62635	5.82369e-09	-0.352845	5.5501e-09	-0.356491	0.999774	-0.00224211	5.07986e-06	-1.61064	5.3781e-09	-0.353075	5.56641e-09	-0.356567
11370.2	486.677	0.255	0.99685	-0.00936242	0.000114457	-1.62252	4.93022e-09	-0.443463	4.70059e-09	-0.448006	0.999782	-0.00222996	5.02483e-06	-1.60897	4.55488e-09	-0.448633	4.71435e-09	-0.448104
11392.7	487.631	0.2555	0.996915	-0.00924112	0.000111887	-1.61966	4.76363e-09	-0.548618	4.55763e-09	-0.554121	0.999787	-0.002217	4.96674e-06	-1.60808	4.43525e-09	-0.558509	4.57104e-09	-0.554236
11415	488.586	0.256	0.99696	-0.00912107	0.000109379	-1.61768	5.16704e-09	-0.640223	4.97138e-09	-0.645874	0.999788	-0.00220366	4.90752e-06	-1.60791	4.87301e-09	-0.652613	4.98617e-09	-0.645998
11437.4	489.54	0.2565	0.996986	-0.00900321	0.000106952	-1.61653	6.07025e-09	-0.702996	5.87656e-09	-0.707775	0.999786	-0.0021902	4.84832e-06	-1.60844	5.80783e-09	-0.715179	5.89425e-09	-0.707897
11459.9	490.494	0.257	0.996995	-0.00888813	0.000104615	-1.61618	7.46524e-09	-0.733642	7.26863e-09	-0.736758	0.999782	-0.00217681	4.78999e-06	-1.60963	7.24085e-09	-0.743321	7.29073e-09	-0.736871
11482.4	491.449	0.2575	0.996986	-0.00877646	0.000102375	-1.61666	9.39098e-09	-0.735399	9.18825e-09	-0.736336	0.999774	-0.00216366	4.73336e-06	-1.61151	9.21549e-09	-0.740716	9.21638e-09	-0.736437
11504.6	492.403	0.258	0.996959	-0.00866888	0.000100241	-1.61807	1.19579e-08	-0.713439	1.17438e-08	-0.71191	0.999764	-0.00215084	4.67892e-06	-1.61408	1.18329e-08	-0.713011	1.178e-08	-0.711997
11526.9	493.357	0.2585	0.996909	-0.0085666	9.82345e-05	-1.6206	1.54184e-08	-0.67032	1.51813e-08	-0.666293	0.99975	-0.00213842	4.62701e-06	-1.61745	1.53192e-08	-0.663672	1.52283e-08	-0.666366
11549.6	494.311	0.259	0.996833	-0.00847306	9.64246e-05	-1.62456	2.01721e-08	-0.60257	1.98931e-08	-0.596259	0.999732	-0.00212675	4.57939e-06	-1.6219	2.00465e-08	-0.590344	1.99548e-08	-0.596318
11571.8	495.266	0.2595	0.996725	-0.00839608	9.49658e-05	-1.63015	2.65604e-08	-0.502579	2.62182e-08	-0.494306	0.999708	-0.00211703	4.54124e-06	-1.62766	2.63423e-08	-0.485985	2.62998e-08	-0.494351
11593.8	496.22	0.26	0.996596	-0.00834825	9.40979e-05	-1.63686	3.44039e-08	-0.363937	3.39831e-08	-0.353999	0.999679	-0.0021113	4.5212e-06	-1.63451	3.40264e-08	-0.344089	3.4089e-08	-0.35403
11616	497.174	0.2605	0.996478	-0.00834104	9.40245e-05	-1.64285	4.23306e-08	-0.186948	4.18334e-08	-0.175582	0.999649	-0.00211154	4.5269e-06	-1.64127	4.17415e-08	-0.164653	4.19641e-08	-0.175598
11638.4	498.128	0.261	0.996429	-0.00836976	9.46245e-05	-1.64515	4.76952e-08	0.0158934	4.71512e-08	0.0284906	0.999627	-0.00211742	4.55547e-06	-1.64608	4.68842e-08	0.0400291	4.72986e-08	0.0284873
11660.8	499.083	0.2615	0.996484	-0.00840485	9.53066e-05	-1.64206	4.84431e-08	0.220095	4.78994e-08	0.233722	0.999617	-0.00212514	4.5897e-06	-1.64798	4.74573e-08	0.245468	4.80493e-08	0.233731
11683	500.037	0.262	0.996619	-0.00841329	9.54437e-05	-1.63496	4.52985e-08	0.401261	4.47927e-08	0.415676	0.999615	-0.00213096	4.61432e-06	-1.6481	4.42166e-08	0.427087	4.4933e-08	0.415697
11705.3	500.991	0.2625	0.996779	-0.00838502	9.48687e-05	-1.62668	4.0782e-08	0.549509	4.03302e-08	0.56442	0.999614	-0.00213534	4.63252e-06	-1.64805	3.96812e-08	0.574773	4.04566e-08	0.564451
11727.5	501.946	0.263	0.996926	-0.00832931	9.37791e-05	-1.61908	3.67265e-08	0.672145	3.63342e-08	0.687273	0.999614	-0.00214136	4.6578e-06	-1.64779	3.56802e-08	0.695898	3.64481e-08	0.687313
11749.7	502.9	0.2635	0.997049	-0.0082585	9.24177e-05	-1.61266	3.34217e-08	0.783735	3.30959e-08	0.79895	0.999622	-0.00214993	4.69297e-06	-1.64566	3.25046e-08	0.805674	3.31999e-08	0.798998
11771.9	503.854	0.264	0.997149	-0.00818025	9.09311e-05	-1.60733	3.03289e-08	0.892	3.00757e-08	0.907355	0.999643	-0.00215743	4.72177e-06	-1.64054	2.95942e-08	0.912651	3.01704e-08	0.907412
11794.3	504.808	0.2645	0.997231	-0.00809817	8.93881e-05	-1.60291	2.71297e-08	0.994094	2.69462e-08	1.00972	0.999673	-0.0021594	4.72571e-06	-1.63345	2.65841e-08	1.01432	2.70313e-08	1.00979
11816.6	505.763	0.265	0.997296	-0.00801438	8.78296e-05	-1.59928	2.39875e-08	1.08489	2.38624e-08	1.10089	0.999704	-0.00215481	4.70164e-06	-1.62629	2.36008e-08	1.10539	2.39379e-08	1.10096
11839	506.717	0.2655	0.997348	-0.00793045	8.6285e-05	-1.59635	2.11663e-08	1.16292	2.10863e-08	1.17933	0.999731	-0.00214539	4.65776e-06	-1.62023	2.08988e-08	1.18408	2.11532e-08	1.17941
11861.3	507.671	0.266	0.997388	-0.0078474	8.47721e-05	-1.594	1.87922e-08	1.22996	1.8746e-08	1.24675	0.999752	-0.00213324	4.60332e-06	-1.61559	1.86105e-08	1.25192	1.88056e-08	1.24684
11883.5	508.625	0.2665	0.997419	-0.00776572	8.32989e-05	-1.59215	1.68658e-08	1.28897	1.68456e-08	1.30609	0.999767	-0.0021198	4.54438e-06	-1.61224	1.67466e-08	1.31175	1.68993e-08	1.30619
11905.7	509.58	0.267	0.997441	-0.00768559	8.18678e-05	-1.59073	1.53318e-08	1.34304	1.53326e-08	1.36041	0.999778	-0.00210586	4.48416e-06	-1.60997	1.52602e-08	1.36656	1.53817e-08	1.36051
11928.1	510.534	0.2675	0.997455	-0.00760709	8.04792e-05	-1.58973	1.41209e-08	1.39509	1.414e-08	1.41263	0.999784	-0.00209177	4.42409e-06	-1.60858	1.40882e-08	1.41925	1.41854e-08	1.41274
11950.1	511.488	0.268	0.997461	-0.00753039	7.91349e-05	-1.58915	1.31648e-08	1.44801	1.32013e-08	1.46564	0.999788	-0.00207769	4.36472e-06	-1.60796	1.31669e-08	1.4727	1.32438e-08	1.46575
11972.3	512.442	0.2685	0.997459	-0.00745592	7.78421e-05	-1.58904	1.23946e-08	1.50483	1.2449e-08	1.52247	0.999788	-0.00206368	4.30627e-06	-1.60804	1.2431e-08	1.52993	1.24892e-08	1.52259
11994.7	513.397	0.269	0.997448	-0.00738476	7.66186e-05	-1.58946	1.173e-08	1.56883	1.18039e-08	1.58639	0.999785	-0.00204979	4.24896e-06	-1.60884	1.18029e-08	1.59424	1.18422e-08	1.58652
12017.4	514.351	0.2695	0.997426	-0.00731901	7.54998e-05	-1.59046	1.10617e-08	1.64311	1.11572e-08	1.66057	0.99978	-0.00203616	4.19329e-06	-1.61039	1.1175e-08	1.66879	1.11937e-08	1.66069
12039.7	515.305	0.27	0.997398	-0.00726195	7.45398e-05	-1.59187	1.02419e-08	1.72909	1.03601e-08	1.74646	0.999771	-0.00202301	4.14021e-06	-1.61275	1.03984e-08	1.7551	1.03942e-08	1.74659
12062.1	516.26	0.2705	0.997371	-0.00721665	7.3788e-05	-1.59316	9.12684e-09	1.82291	9.26489e-09	1.84034	0.999759	-0.00201064	4.09094e-06	-1.61592	9.32388e-09	1.84954	9.29567e-09	1.84048
12084.4	517.214	0.271	0.997362	-0.00718206	7.32206e-05	-1.59343	7.71624e-09	1.91188	7.86551e-09	1.92971	0.999744	-0.00199925	4.04627e-06	-1.61986	7.94119e-09	1.93968	7.8919e-09	1.92985
12106.8	518.168	0.2715	0.997382	-0.00715022	7.26983e-05	-1.59203	6.2575e-09	1.97855	6.40669e-09	1.99726	0.999725	-0.00198894	4.00658e-06	-1.62467	6.4925e-09	2.00835	6.42841e-09	1.99741
12129	519.122	0.272	0.997423	-0.00711173	7.20626e-05	-1.58929	5.05685e-09	2.01636	5.19912e-09	2.03636	0.999702	-0.00198032	3.97452e-06	-1.63066	5.29076e-09	2.04892	5.2169e-09	2.03653
12151.3	520.077	0.2725	0.997473	-0.0070633	7.1262e-05	-1.58611	4.19522e-09	2.03802	4.33041e-09	2.05949	0.999673	-0.00197526	3.95763e-06	-1.6379	4.42834e-09	2.07386	4.34534e-09	2.05967
12173.4	521.031	0.273	0.997518	-0.00700721	7.0339e-05	-1.58313	3.53804e-09	2.06051	3.66828e-09	2.08362	0.999644	-0.00197628	3.96573e-06	-1.64538	3.77439e-09	2.10047	3.68103e-09	2.08381
12195.7	521.985	0.2735	0.997556	-0.00694695	6.93536e-05	-1.58057	2.93109e-09	2.08493	3.05531e-09	2.11033	0.999621	-0.00198412	4.00065e-06	-1.6508	3.16714e-09	2.13106	3.06604e-09	2.11053
12217.9	522.939	0.274	0.997586	-0.00688485	6.83457e-05	-1.5784	2.34655e-09	2.09384	2.45936e-09	2.12293	0.999614	-0.00199505	4.04638e-06	-1.65218	2.56783e-09	2.14985	2.46809e-09	2.12317
12239.9	523.894	0.2745	0.997611	-0.00682206	6.7334e-05	-1.57656	1.86578e-09	2.06945	1.96166e-09	2.10387	0.999621	-0.00200311	4.07912e-06	-1.65009	2.05599e-09	2.13938	1.96868e-09	2.10413
12262.2	524.848	0.275	0.997631	-0.0067591	6.63273e-05	-1.57498	1.54554e-09	2.01436	1.62275e-09	2.05468	0.999632	-0.00200587	4.09034e-06	-1.64702	1.69674e-09	2.0999	1.62857e-09	2.05498
12284.4	525.802	0.2755	0.997647	-0.00669629	6.53308e-05	-1.57363	1.36198e-09	1.94829	1.4222e-09	1.99353	0.999641	-0.00200563	4.09005e-06	-1.64465	1.47499e-09	2.0476	1.42728e-09	1.99386
12306.4	526.757	0.276	0.99766	-0.00663381	6.43473e-05	-1.57247	1.25712e-09	1.88703	1.30333e-09	1.93549	0.999648	-0.00200585	4.09149e-06	-1.64272	1.3368e-09	1.99676	1.30795e-09	1.93585
12328.6	527.711	0.2765	0.99767	-0.00657172	6.33774e-05	-1.57147	1.18861e-09	1.83234	1.22373e-09	1.88268	0.999658	-0.00200734	4.09659e-06	-1.63976	1.24013e-09	1.94992	1.22803e-09	1.88306
12350.6	528.665	0.277	0.997678	-0.00650997	6.24203e-05	-1.57059	1.1446e-09	1.78	1.17118e-09	1.8314	0.999675	-0.00200749	4.09412e-06	-1.63504	1.17197e-09	1.90393	1.17526e-09	1.83179
12373.1	529.619	0.2775	0.997684	-0.00644848	6.14743e-05	-1.56984	1.12802e-09	1.73017	1.14809e-09	1.78212	0.999697	-0.00200338	4.07336e-06	-1.62948	1.13369e-09	1.85947	1.15206e-09	1.78252
12395.3	530.574	0.278	0.997688	-0.00638712	6.05375e-05	-1.56919	1.1373e-09	1.68707	1.1524e-09	1.73923	0.999717	-0.00199461	4.03413e-06	-1.6245	1.12225e-09	1.82115	1.15634e-09	1.73964
12417.3	531.528	0.2785	0.99769	-0.00632578	5.9608e-05	-1.56865	1.1648e-09	1.65369	1.17604e-09	1.70593	0.999732	-0.00198249	3.98264e-06	-1.62094	1.12863e-09	1.79247	1.18003e-09	1.70633
12439.3	532.482	0.279	0.99769	-0.00626433	5.86837e-05	-1.56822	1.2025e-09	1.63057	1.21072e-09	1.68287	0.999741	-0.00196849	3.92505e-06	-1.61905	1.14343e-09	1.77443	1.21481e-09	1.68327
12461.4	533.436	0.2795	0.997688	-0.00620261	5.77623e-05	-1.56792	1.24445e-09	1.61723	1.25037e-09	1.66967	0.999743	-0.00195367	3.86551e-06	-1.61884	1.15921e-09	1.76688	1.25457e-09	1.67007
12483.5	534.391	0.28	0.997684	-0.00614049	5.68416e-05	-1.56775	1.28582e-09	1.61343	1.29018e-09	1.66619	0.999738	-0.00193874	3.80688e-06	-1.62035	1.16952e-09	1.76978	1.29452e-09	1.66658
12505.6	535.345	0.2805	0.997678	-0.00607779	5.59192e-05	-1.56774	1.32069e-09	1.61979	1.32443e-09	1.67314	0.999726	-0.00192447	3.75211e-06	-1.62372	1.16677e-09	1.7838	1.32889e-09	1.67353
12527.7	536.299	0.281	0.997669	-0.00601436	5.49926e-05	-1.56793	1.33867e-09	1.63781	1.34306e-09	1.69224	0.999706	-0.001912	3.70572e-06	-1.62914	1.13957e-09	1.81032	1.3476e-09	1.69262
12550.3	537.253	0.2815	0.997656	-0.00595002	5.40598e-05	-1.56836	1.32065e-09	1.66914	1.32729e-09	1.72551	0.999679	-0.00190329	3.67529e-06	-1.63659	1.07025e-09	1.85052	1.33181e-09	1.72589
12572.4	538.208	0.282	0.99764	-0.00588463	5.31187e-05	-1.56908	1.23651e-09	1.71296	1.24684e-09	1.77291	0.999645	-0.00190123	3.67164e-06	-1.6453	9.36275e-10	1.90232	1.25115e-09	1.7733
